CCV_AUC,SCV1_AUC,SCV2_AUC
0.90954,0.75214,0.64726
0.90336,0.74062,0.80268
0.86146,0.75182,0.8171
0.9082,0.75942,0.8332
0.87934,0.7014,0.8266
0.87666,0.7239,0.77028
0.88202,0.78788,0.8268
0.9013,0.78102,0.59244
0.91006,0.7416,0.834
0.90014,0.73636,0.58122
