CCV_AUC,SCV1_AUC,SCV2_AUC
0.9594,0.79842,0.9462
0.9553,0.79098,0.95872
0.96078,0.79968,0.95232
0.96274,0.78616,0.95294
0.96794,0.83822,0.95348
0.9526,0.81978,0.95248
0.95656,0.82456,0.9543
0.96364,0.8439,0.94674
0.96728,0.78652,0.94824
0.96376,0.79078,0.95276
