CCV_AUC,SCV1_AUC,SCV2_AUC
0.970825,0.8413,0.971575
0.97085,0.8052,0.969525
0.973975,0.805925,0.960375
0.975475,0.8127,0.963375
0.9735,0.772675,0.96005
0.9722,0.7959,0.95625
0.968225,0.807125,0.96535
0.9703,0.769925,0.965025
0.970425,0.8397,0.9663
0.97325,0.802325,0.964075
