CCV_AUC,SCV1_AUC,SCV2_AUC
0.79952,0.69042,0.7479
0.80194,0.66896,0.74146
0.8063,0.72356,0.74814
0.80016,0.65848,0.72246
0.80932,0.6996,0.7528
0.80662,0.74486,0.7508
0.80012,0.63464,0.72788
0.8032,0.7029,0.71408
0.79948,0.71062,0.75012
0.79534,0.69314,0.74886
