CCV_AUC,SCV1_AUC,SCV2_AUC
0.93756,0.66602,0.89058
0.93484,0.74608,0.8934
0.93432,0.7472,0.846725
0.93164,0.79322,0.88548
0.93292,0.76358,0.88976
0.93376,0.74572,0.8667
0.92386,0.75756,0.88882
0.9415,0.6675,0.85998
0.93708,0.7392,0.87846
0.9358,0.78386,0.87684
