CCV_AUC,SCV1_AUC,SCV2_AUC
0.83438,0.6879,0.8116
0.8322,0.68946,0.79532
0.83648,0.78768,0.79314
0.8325,0.72166,0.77462
0.83318,0.67566,0.78096
0.83282,0.7278,0.80402
0.82916,0.73872,0.78816
0.83652,0.74766,0.80438
0.83972,0.73438,0.77066
0.82492,0.69116,0.75094
